date,open,close,high,low,volumeP
20170906,359.21566626029073,363.412109375,364.9802688061407,358.4205730709698,48745984
20170907,363.5446049515162,361.3800964355469,367.7410474955072,360.0107399751818,16205339
20170908,362.21948499011734,360.8501281738281,363.65512906760983,358.72982043179894,13248413
20170911,362.79368013282823,361.2917785644531,365.2452762826746,360.6954587109712,12690592
20170912,363.43419811577184,363.8759460449219,364.42809409734394,360.8942581002054,6500191
20170913,363.98637761859646,375.0296630859375,379.844512077877,363.1029112427437,29377106
20170914,378.03344263665167,372.7547302246094,380.5512967814506,371.93755109036556,11867640
20170915,371.9375258130909,371.84918212890625,376.7302886289489,368.7349787997664,28595395
20170918,375.4714130035311,373.5057067871094,375.9352468961599,372.4234670205956,5061995
20170919,374.8971112012486,370.43560791015625,374.91919712132307,369.7288584677731,7718697
20170920,378.1659306584799,374.2124328613281,385.4103191373645,373.3068806155662,24942703
20170921,374.14618824054907,371.650390625,376.2223238562813,369.39756763553936,12950541
20170922,371.0099134021045,361.0709533691406,371.0099134021045,359.21567689802566,12294087
20170925,360.01079996459333,362.9041442871094,365.73123084181907,355.68184118572685,14229631
20170926,362.97042040363135,362.2636413574219,365.33367321594966,358.77397694824083,10564143
20170927,364.69317622345005,353.0093688964844,364.7373480702568,351.3970670008224,18448855
20170928,353.2302129924847,347.39935302734375,354.66582731955157,344.6385244890655,29547622
20170929,349.7405165870434,344.94775390625,350.46938144823713,344.152631283785,16666208
20171003,351.17615867583663,352.65594482421875,355.085455033399,346.91342861879815,18345748
20171004,353.0314237795595,361.7114562988281,364.4059976915527,351.4412079471208,18907611
20171005,364.4281340566598,364.05267333984375,365.9521218228739,361.62316266836746,10631751
20171006,363.98637399818506,369.7509765625,370.7669584615433,363.3679386950757,12997688
20171009,370.6122957615288,366.9238586425781,370.9656999703981,365.75327538987113,8850408
20171010,367.07844804976196,372.4675598144531,374.27866417800624,367.07844804976196,14732024
20171011,373.39523973586347,371.1203308105469,379.1819281847069,369.2871403222968,15420644
20171012,371.98172841606475,385.5207824707031,387.3098011978053,371.98172841606475,18642942
20171013,388.41410788394387,387.1551513671875,393.4498160021214,385.7857947286666,21509701
20171016,388.28159398583864,387.3097839355469,394.0240811128242,380.4629417397284,32009221
