date,open,close,high,low,volumeP
20150821,1087.1637663059196,1072.79248046875,1094.339328713198,1064.3542116840647,3536080
20150824,1057.8997851289748,1033.7071533203125,1060.3050138939516,1029.8789091645983,4692344
20150825,1037.4154971895543,1029.097412109375,1051.085256878572,1016.4098660624023,3925800
20150826,1025.449400936573,1032.9456787109375,1057.8999305785055,1006.9691849039057,3216158
20150827,1048.2393334214225,1032.104248046875,1048.2393334214225,1020.5391586178614,5264798
20150828,1045.8740232143693,1030.580810546875,1045.8740232143693,1025.309290190619,2744152
20150831,1038.2574569746253,1027.8548583984375,1038.2574569746253,1014.6260954331237,3692044
20150901,1024.6281897088381,1017.1719360351562,1046.7562906639457,1014.2055242423164,2987602
20150902,1026.1109867522016,1038.97900390625,1050.4639357830665,1021.4208087348801,3765950
20150903,1040.7028280952893,1044.5111083984375,1048.2792623928817,1032.745487472146,2265074
20150904,1046.8359109805945,1021.2001953125,1048.2389613847643,1017.8729419230917,2426396
20150907,1023.4254415823561,1018.1138916015625,1026.2114803003553,1015.2877265662703,1759184
20150908,1020.2184890604763,1018.3344116210938,1027.875177772369,1011.5997474043661,1787746
20150909,1027.4135543481193,1022.1220703125,1031.843203837386,1019.8170592705167,2045076
20150910,1019.0153719207385,1020.3782958984375,1033.647181942417,1013.0022993090898,2665818
20150911,1020.8198027775205,1023.0245971679688,1029.5988540209503,1018.4546988517583,1592672
20150914,1028.2357084943699,1022.884033203125,1028.2357084943699,1019.4165328269719,1589318
20150915,1022.8837164655343,1017.1112060546875,1025.7900348196172,1016.6101166832939,1379900
20150916,1024.2271122540428,1022.3630981445312,1028.2358289360548,1018.6349720564482,1756816
20150918,1028.2356171147721,1022.7236328125,1036.653920412788,1017.8129558886576,2455294
20150921,1022.2220708269545,1022.6430053710938,1025.0682969168547,1015.4874117277075,1108840
20150922,1025.2290398663818,1012.9223022460938,1031.201987109387,998.1702089021663,2081246
20150923,1015.9290140154454,1015.2675170898438,1025.3294343736304,1007.2301190253198,1228352
20150924,1016.4099615746258,1034.4090576171875,1038.2574641996769,1014.1650414233328,2354254
20150928,1039.8607595496715,1039.740478515625,1049.88254790308,1034.0481223046943,2366812
20150929,1035.591554691397,1037.5557861328125,1055.89565948955,1030.1797887828516,3325952
20150930,1059.7844215875011,1037.4759521484375,1059.7844215875011,1030.6210073973566,3368336
20151001,1041.8653563025778,1060.1451416015625,1062.2897460799093,1039.1394096711083,2834408
20151005,1063.3921956158574,1087.0235595703125,1110.4144592586351,1063.3921956158574,4807306
20151006,1092.3750610351562,1082.353271484375,1092.7759326171874,1075.939326171875,3979590
20151007,1079.9279289466906,1063.89306640625,1089.1680380594262,1061.086965461673,2065530
20151008,1070.3269591478345,1055.8154296875,1073.6742754897825,1050.28338313383,2357550
20151009,1062.5103126938648,1054.152099609375,1062.5504390066517,1045.473267498811,2249724
20151012,1064.314279721149,1039.2999267578125,1066.4589822949529,1037.0550062668974,2455912
20151013,1043.3885185874449,1041.684814453125,1047.0765173749896,1029.2778592134723,6179712
20151014,1021.4207762820774,995.6447143554688,1021.4207762820774,994.1615090971554,8337128
20151015,998.1701240929871,989.250732421875,1003.5818898260213,988.1483356984792,3215710
20151016,994.5222466619485,990.9545288085938,998.9719602714464,990.1527856623085,2333828
20151019,998.1706453454608,997.6695556640625,1000.1549409099825,984.48091439729,3130642
20151020,1000.6760610986372,1012.9026489257812,1014.2054820549032,1000.415533620443,2695084
20151021,1016.2093136753489,1014.2049560546875,1019.015414344275,1011.0982017426622,1929688
20151023,1023.6460810960872,1019.287109375,1023.6460810960872,1015.3299806659576,2335398
20151026,1024.0477247726574,1019.0460205078125,1024.0477247726574,1010.4286122323934,1414630
20151027,1016.4347766263188,1016.8566284179688,1022.4006299690537,1012.537870433796,1530420
20151028,1008.399719211803,1016.052978515625,1017.8407235505576,1008.399719211803,1255342
20151029,1017.8414573200762,1002.4948120117188,1018.5846270076232,1000.365543073226,3130316
20151030,1004.3624164521353,1002.4340209960938,1009.1431423215406,998.3362419534225,1516696
20151102,1004.3627521150578,1011.3330688476562,1013.5225600308071,999.3610452259848,1319294
20151103,1015.6113577202318,1021.8182983398438,1023.565928318831,1011.7947802287989,1364906
20151104,1022.4408076065346,1017.9412841796875,1023.3246268021601,1012.3971847420303,991434
20151105,1016.7362308161731,997.3921508789062,1018.4034332761989,996.3275658982545,1596098
20151106,1001.1485525673763,1006.6725463867188,1011.6943589497574,997.7136131578026,908024
20151109,1002.3536457844536,992.8524169921875,1005.4671691330826,991.7476183846094,2021556
20151110,993.4952841288984,987.5494384765625,995.1223710051723,984.2752559397143,1361920
20151113,979.474239656422,963.1432495117188,979.474239656422,958.7843758997072,2743232
20151116,960.1706601604999,953.9838256835938,960.1706601604999,946.511328593363,2043528
20151117,956.3542875067672,960.391845703125,963.565593015593,954.1446892789633,1985028
20151118,959.728557645534,944.6832275390625,959.728557645534,942.4937369822205,1520352
20151119,950.2675447408113,949.1426391601562,956.7959007830476,944.9042099285884,1866906
20151120,950.7298303037712,963.5254516601562,973.6494091084132,948.9018703839585,2012126
20151123,966.3168437161444,960.5919799804688,969.5709179376101,957.0566059167278,1088082
20151124,956.1727971577769,951.3116455078125,961.1543937903118,950.3273902960093,998640
20151126,955.3091324522221,942.312744140625,957.116984452972,939.2193281113472,2915292
20151127,943.297341140798,945.4467163085938,947.8973021700236,937.0702931051582,1737206
20151130,950.1268893756169,953.5618286132812,960.6726952302089,944.1609371163962,4100048
20151201,949.2830926017978,948.88134765625,955.369587376203,946.9329435197009,1721994
20151202,955.3494470243631,950.2070922851562,955.3896607504131,942.6944816832078,1640296
20151203,948.1178120928826,944.4016723632812,953.340494956106,942.895129229659,2283358
20151204,940.0831933016299,935.4229125976562,943.0159510852203,932.4902528963302,1246092
20151207,936.9496160617119,931.968017578125,941.6500126777571,930.1400583156991,1382604
20151208,931.8069675244221,935.6637573242188,943.6986543385959,930.9633621872559,1139964
20151209,939.2398554132775,951.1917724609375,953.2608186311744,932.0486571620601,5282806
20151210,951.7339852435473,957.9811401367188,960.6527053790563,944.9043196677177,1723988
20151211,957.3584245552262,958.5636596679688,960.9540230251181,949.4239600630038,1652378
20151214,938.1546841952721,955.5301513671875,958.9650899274502,936.306716478362,2718532
20151215,955.5304401352032,954.4859619140625,958.1618896792903,949.3436059504803,1135868
20151216,957.7595395185673,967.5620727539062,970.012755103851,957.7595395185673,1435934
20151217,970.2140996201823,980.1572875976562,982.2664486837871,961.5163602788547,1618844
20151218,972.222942369257,970.9373779296875,977.9277020014141,964.4491370475662,3024970
20151221,972.2022999328987,982.8284301757812,984.2747506749694,966.9395019520944,1610104
20151222,980.2574548894868,966.2164916992188,980.2574548894868,964.1876605470362,1560858
20151223,970.2143562293246,974.55322265625,978.2492577301887,968.4266102618411,849834
20151224,972.6245113175742,977.9476318359375,979.5345047513747,965.7948472562776,843160
20151228,975.4367282994451,989.3772583007812,990.863694983632,972.3030981060834,3704198
20151229,987.6297549019857,986.6052856445312,990.4218627384586,982.5677292076604,1708524
20151230,985.5006790475102,971.5400390625,987.8910423925155,969.1295688492609,1605762
20151231,970.5150275757118,978.9918823242188,983.672170141418,967.2006328835873,1240318
20160101,979.8558414415493,970.7763671875,979.8558414415493,969.109165033775,712262
20160104,968.2654703634953,951.9747924804688,969.8122275234749,950.5485784117774,1870184
20160105,958.1618208466444,943.6788940429688,958.8046520767681,940.4850409232682,2678020
20160106,944.180806098766,956.795654296875,958.6235150519966,944.180806098766,2653228
20160107,952.1358801520493,952.6380615234375,957.318352671856,948.1184291809436,3199580
20160108,958.1616684418522,963.2236938476562,967.1407069576387,953.1398567623876,1907544
20160111,957.1569467685924,949.0618286132812,957.7595639438928,943.6382740355788,2930228
20160112,949.2027836178845,934.880615234375,950.1268166289448,924.6562257670196,3482594
20160113,930.8431458310728,915.6571655273438,934.8605957483411,905.9751700760911,4746092
20160114,913.1659542327403,915.49609375,923.571105591414,903.925823591582,2742052
20160115,919.5339816090373,908.3855590820312,920.6788958840737,905.9348756179637,3269408
20160118,908.7473359070297,915.0346069335938,920.7594741027693,907.9438457780226,2213922
20160119,914.7732936158079,915.6973266601562,924.0134278947554,911.2781320050074,967910
20160120,913.4877857528527,916.018798828125,917.9873100631846,901.1140203377344,1615954
20160121,920.2071073510531,907.9242553710938,922.1803786692346,904.4004863604497,2675536
20160122,915.3740934122495,924.535888671875,927.0730208691904,910.1387818353207,1343178
20160125,927.0130740561638,928.1205444335938,941.9538955667284,922.8248617747577,1397560
20160127,927.053199555111,934.201416015625,938.3091038389059,918.9585601790916,1626986
20160128,932.4898112366269,938.8124389648438,945.9404994818634,929.4895937622224,3106660
20160129,949.8872735075141,963.015869140625,966.519482601165,940.3630687671603,2235744
20160201,962.9350559116898,967.6065063476562,971.7343487298173,950.0078223919847,1495274
20160202,970.1436581113101,965.7540893554688,979.808850222008,958.3440497456158,1475588
20160203,961.4853063351981,973.0835571289062,978.5604406152245,950.5314410431383,1308692
20160204,975.3389606041248,974.593994140625,982.6281678986938,967.3249423330585,1250046
20160205,969.781627450509,975.3591918945312,982.6080887784684,969.781627450509,1402996
20160208,966.5190461100798,951.598388671875,971.3717968179711,945.1750838418155,1063658
20160209,939.7790155166234,918.7571411132812,939.7790155166234,908.3671368130194,2489610
20160210,916.1798054020202,913.6829833984375,922.1802404041326,909.3739376039498,1890732
20160211,918.1932871351289,885.150390625,921.8177343211886,874.5589308507409,1962408
20160212,885.9761797881922,896.6884765625,903.4540341889632,871.4783877552945,2172568
20160215,906.1118730363256,913.8238525390625,929.0063390228157,902.0847091561642,2479712
20160216,912.5554092683884,912.3742065429688,918.9988719993215,903.2929315926723,1588702
20160217,912.1527500541002,916.4014282226562,918.0525066593433,904.6621848318383,1585178
20160218,920.2070787284299,932.6309204101562,934.2014752211271,917.3880636075988,1529140
20160219,929.2078600625197,934.1611938476562,937.1211991460946,928.442639799524,879012
20160222,934.4027345880623,932.65087890625,943.5645327614826,928.2613094388465,1324884
20160223,930.3755103741433,911.7498779296875,934.2616840861343,908.8301841951512,1306852
20160224,911.1253854989222,890.385498046875,911.1253854989222,886.4590145001282,1659328
20160225,893.9497989901612,891.1509399414062,897.2520534908297,880.1969762522266,1830556
20160226,897.9366018219491,890.2044677734375,908.8904665839589,885.8148990040639,1537536
20160229,900.8765009101999,876.6329956054688,900.8765009101999,851.7451047943999,2191718
20160301,883.157168865128,916.8443603515625,920.2473929865578,870.6729589997295,1999760
20160302,928.2611456241887,933.8388061523438,938.3290539281386,908.6287244314861,1527486
20160303,940.7453651703598,955.7062377929688,962.8947637509976,926.6502933463177,2648284
20160304,958.4649742013819,949.4240112304688,958.4649742013819,946.2022802247498,1512966
20160308,943.2021139889883,948.115234375,953.229712959778,927.9391035308412,1268152
20160309,942.7588993905521,949.3030395507812,954.1960034812795,924.2943169030016,2017784
20160310,948.8203942372363,945.6993408203125,950.3507368668488,932.2687038855018,1661666
20160311,942.356434680861,952.5250244140625,962.8346042238171,940.3428525554745,1530528
20160314,951.216170662072,948.3971557617188,965.7139615781748,942.356409546676,1636742
20160315,946.0012034156348,938.2891235351562,951.8204371117029,934.3425805348323,1623356
20160316,932.288482979295,937.1412353515625,939.134661903981,929.0264407521117,1918246
20160317,939.939692528449,947.208740234375,951.1352235257856,939.134260058416,2221088
20160318,950.4110088662943,976.929931640625,978.6011659089386,950.4110088662943,3204070
20160321,976.99019380549,985.1452026367188,988.6488163966151,974.5738948925332,2336982
20160322,983.4333674109446,995.9578857421875,1000.750171177804,981.2184273942532,1951984
20160323,1001.9179877499499,996.23974609375,1001.9179877499499,989.5949261866868,2278434
20160328,1003.1668908866864,996.0790405273438,1013.6978889722625,991.3069085688002,3320882
20160329,997.931112329804,994.4677124023438,1001.5354039876921,988.6686363073724,1838796
20160330,995.071693149813,1002.562255859375,1008.8043586775394,990.6821246893202,2136504
20160331,998.0517972343687,1014.9658813476562,1026.9265354495997,995.5750330689935,4363964
20160401,1008.8045548211581,988.2257080078125,1015.1876489169606,980.252002158184,3041400
20160404,989.0714656044512,995.212890625,1001.9583902377339,985.4470180513404,1752352
20160405,995.0319264817269,991.7900390625,1000.7101700180328,983.4538273555279,1491794
20160406,994.7096057865039,999.5018920898438,1002.3612181387077,990.4207150326511,1763150
20160407,998.7364033248894,995.0314331054688,1000.6291502318253,989.4739286166343,2390942
20160408,993.0985930380999,979.4263916015625,996.1994895000834,977.3926542187626,1399500
20160411,979.8088530235688,1009.4688720703125,1013.6370255077364,971.7545262416241,2400648
20160412,1005.9854633965017,1014.1001586914062,1016.8588050745263,1001.9986107756621,1303628
20160413,1018.8723828355471,1017.342041015625,1024.9131281883272,1011.8248465906372,1601468
20160418,987.862953226154,1014.7442626953125,1028.3359360224151,982.6276420186774,7121504
20160420,1020.8456714528563,986.7960815429688,1020.8456714528563,982.6279278491174,6405024
20160421,987.0576912909949,976.3453979492188,993.6621995508152,971.4322785540438,2525724
20160422,974.1708973734669,973.3856201171875,980.7754065024658,968.2106754437167,1964126
20160425,967.4456213429168,987.1585693359375,989.4943441052391,967.4456213429168,2267654
20160426,986.2524401804982,1002.6832885742188,1004.1733195549498,983.4334254474384,2554368
20160427,998.7366503374762,1011.2611694335938,1012.6706768030217,997.0854738055167,1848670
